Entreprise,Nom_fichier,Type,Annee,Immobilisations incorporelles,Immobilisations corporelles,Produits loués,Participations comptabilisées,Autres investissements,Créances de financement des ventes,Actifs financiers,Taxe différée,Autres actifs,Inventaires,Créances clients,Créances de financement des ventes.1,Impôt actuel,Trésorerie et équivalents de trésorerie,Total des actifs,Participations comptabilisées selon la méthode de la mise en équivalence,Bénéfice/perte avant impôt,Impôts sur le revenu payés,Intérêts reçus,Autres intérêts et produits/charges assimilés ,Amortissements et dépréciations des immobilisations corporelles et incorporelles,Autres produits et charges non monétaires,Résultat des investissements,Variation des produits loués,Variation des créances liées au financement des ventes,Variation du fonds de roulement,Variation des stocks,Variation des créances commerciales,Variation des dettes commerciales,Variation des provisions,Variation des autres actifs et passifs opérationnels,Flux de trésorerie entrants/sortants liés aux activités opérationnelles,Investissement total dans les immobilisations incorporelles et corporelles,Produit des subventions pour les immobilisations incorporelles et les immobilisations corporelles,Produits de cession d'immobilisations incorporelles et d'immobilisations corporelles,Dépenses pour les actifs d'investissement,Produits de la cession d'actifs de placement et d'autres unités opérationnelles,Investissements en titres négociables et fonds d'investissement,Produits de la vente de titres négociables et de fonds d'investissement,Flux de trésorerie entrants/sortants liés aux activités d'investissement,Apports en capitaux propres,Paiement du dividende de l'année précédente,Opérations de financement et transactions sur capitaux propres intragroupe,Intérêts payés,Produit de l'émission de passifs financiers non courants,Remboursement de passifs financiers non courants,Variation des autres passifs financiers,Flux de trésorerie entrants/sortants liés aux activités de financement,Effet des variations de  taux de change sur la trésorerie et les équivalents de trésorerie,Effet des changements dans la composition du Groupe sur la trésorerie et les équivalents de trésorerie,Variation de la trésorerie et des équivalents de trésorerie,Trésorerie et équivalents de trésorerie au 1er janvier,Trésorerie et équivalents de trésorerie au 31 décembre,Flux de trésorerie liés aux activités d'investissement,Revenus,Excédent brut d'exploitation,Marge d'exploitation,Rentabilité économique RoCE,Flux de trésorerie disponible,Actifs financiers nets,Date,Quarter,Rentabilité financière RoE,Ratio de pénétration,Nouveaux contrats avec des particuliers,Bénéfice avant impôt,Rentabilité opérationnelle,Bénéfice net,Dépenses en capital,Ratio d'investissement,Dépenses de recherche et développement R&D,Ratio R&D,Sales volume (deliveries to customers) units,Production volume units,Capital souscrit,Réserves de capital,Réserves de revenus,Autres capitaux propres accumulés,Intérêts minoritaires,Capitaux propres,Provisions pour risques et charges,autres provisions,Passifs financiers,Autres passifs,Dettes commerciales,Dettes,Total des capitaux propres et du passif,Capitaux propres attribuables aux actionnaires,modele,unites_vendues,Résultats opérationnels,Marge brute,Résultat financier,Bénéfices avant impôt,Bénéfice net de l'année,vente,Continents,Pays
BMW,KPI_Moto_by_Quarter,Motorcycles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.0,33.0,0.06932773109,,,,2018-09-30,3.0,,,,,,,,,,,39818.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.0,-33.0,-0.0640776699,,,,2018-12-31,4.0,,,,,,,,,,,38773.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.0,125.0,0.2016129032,,,,2017-03-31,1.0,,,,,,,,,,,35636.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.0,104.0,0.1496402878,,,,2017-06-30,2.0,,,,,,,,,,,52753.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.0,53.0,0.103515625,,,,2017-09-30,3.0,,,,,,,,,,,39429.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.0,-75.0,-0.1685393258,,,,2017-12-31,4.0,,,,,,,,,,,36335.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.0,94.0,0.1615120275,,,,2016-03-31,1.0,,,,,,,,,,,33788.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0,98.0,0.1588330632,,,,2016-06-30,2.0,,,,,,,,,,,46966.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0,32.0,0.07095343681,,,,2016-09-30,3.0,,,,,,,,,,,35290.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0,-37.0,-0.08830548926,,,,2016-12-31,4.0,,,,,,,,,,,28988.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,Passifs_BMW,Group,2021,,,,,,,,1458.0,,,,,921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.0,2325.0,71705.0,-325.0,766.0,75132.0,1247.0,13954.0,103463.0,22420.0,10932.0,35 731,229527.0,,,,,,,,,,,
BMW,Passifs_BMW,Group,2020,,,,,,,,509.0,,,,,747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,2199.0,59550.0,-1518.0,629.0,61520.0,3693.0,13982.0,106376.0,21187.0,8644.0,31 087,216658.0,,,,,,,,,,,
BMW,Passifs_BMW,Group,2019,,,,,,,,632.0,,,,,963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.0,2161.0,57667.0,-1163.0,583.0,59907.0,3335.0,13209.0,116740.0,23066.0,10182.0,34 843,228034.0,,,,,,,,,,,
BMW,Passifs_BMW,Group,2018,,,,,,,,1806.0,,,,,1158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.0,2118.0,56121.0,-1338.0,529.0,58088.0,2330.0,11854.0,103597.0,20416.0,9731.0,33 111,208980.0,,,,,,,,,,,
BMW,Passifs_BMW,Group,2017,,,,,,,,2157.0,,,,,1124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.0,2084.0,50815.0,114.0,436.0,54107.0,3252.0,11999.0,94648.0,18488.0,9731.0,31 500,195506.0,,,,,,,,,,,
BMW,Passifs_BMW,Group,2016,,,,,,,,2795.0,,,,,1074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.0,2047.0,44445.0,-41.0,255.0,47363.0,4587.0,10918.0,97731.0,15555.0,8512.0,27 936,188535.0,,,,,,,,,,,
BMW,Passifs_BMW,Automotive,2021,,,,,,,,1515.0,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50296.0,1073.0,13119.0,3709.0,41256.0,9650.0,53 121,121318.0,,,,,,,,,,,
BMW,Passifs_BMW,Automotive,2020,,,,,,,,697.0,,,,,537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41117.0,3197.0,13228.0,2984.0,42100.0,7365.0,50 699,111225.0,,,,,,,,,,,
BMW,Passifs_BMW,Automotive,2019,,,,,,,,543.0,,,,,704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40174.0,2820.0,12567.0,4609.0,42831.0,8814.0,52 892,113062.0,,,,,,,,,,,
BMW,Passifs_BMW,Automotive,2018,,,,,,,,1016.0,,,,,933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39778.0,2089.0,10799.0,1896.0,32185.0,8422.0,42 556,97118.0,,,,,,,,,,,
BMW,Passifs_BMW,Automotive,2017,,,,,,,,1456.0,,,,,874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39361.0,2405.0,10885.0,1779.0,28369.0,8516.0,39 215,93645.0,,,,,,,,,,,
BMW,Passifs_BMW,Automotive,2016,,,,,,,,740.0,,,,,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36624.0,2911.0,9757.0,3423.0,27007.0,7483.0,36 000,88715.0,,,,,,,,,,,
BMW,Passifs_BMW,Motorcycles,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.0,219.0,2.0,764.0,378.0,1 142,1394.0,,,,,,,,,,,
BMW,Passifs_BMW,Motorcycles,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,109.0,174.0,0.0,841.0,378.0,1 219,1502.0,,,,,,,,,,,
BMW,Passifs_BMW,Motorcycles,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,96.0,186.0,0.0,752.0,413.0,1 165,1447.0,,,,,,,,,,,
BMW,Passifs_BMW,Motorcycles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64.0,171.0,,693.0,348.0,1 041,1276.0,,,,,,,,,,,
BMW,Passifs_BMW,Motorcycles,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,69.0,200.0,,606.0,355.0,961,1230.0,,,,,,,,,,,
BMW,Passifs_BMW,Motorcycles,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,83.0,193.0,,498.0,303.0,801,1077.0,,,,,,,,,,,
BMW,Passifs_BMW,Financial Services,2021,,,,,,,,3426.0,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17324.0,35.0,612.0,43337.0,87669.0,894.0,92 129,153437.0,,,,,,,,,,,
BMW,Passifs_BMW,Financial Services,2020,,,,,,,,2812.0,,,,,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15555.0,49.0,534.0,42908.0,84675.0,892.0,88 571,147617.0,,,,,,,,,,,
BMW,Passifs_BMW,Financial Services,2019,,,,,,,,3804.0,,,,,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15545.0,47.0,401.0,45108.0,90468.0,943.0,95 399,156500.0,,,,,,,,,,,
BMW,Passifs_BMW,Financial Services,2018,,,,,,,,4611.0,,,,,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14919.0,49.0,875.0,44875.0,80321.0,950.0,86 090,146808.0,,,,,,,,,,,
BMW,Passifs_BMW,Financial Services,2017,,,,,,,,4302.0,,,,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14740.0,72.0,905.0,42672.0,74055.0,849.0,79 439,137828.0,,,,,,,,,,,
BMW,Passifs_BMW,Financial Services,2016,,,,,,,,6755.0,,,,,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11049.0,77.0,952.0,45086.0,72852.0,702.0,80 564,137728.0,,,,,,,,,,,
VW,passifs_VW,Group,2022,,,,,,,,10734.0,,,,,29474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.0,14551.0,137267.0,-1845.0,12950.0,178327.0,27553.0,53657.0,233193.0,31675.0,158.0,386444.0,564771.0,14121.0,,,,,,,,,,
VW,passifs_VW,Group,2021,,,,,,,,5131.0,,,,,24238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.0,14551.0,117342.0,-3167.0,1705.0,146153.0,41550.0,55307.0,227670.0,28320.0,238.0,382454.0,528607.0,14439.0,,,,,,,,,,
VW,passifs_VW,Group,2020,,,,,,,,4890.0,,,,,23017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.0,14551.0,100772.0,-5270.0,1734.0,128783.0,45081.0,51157.0,218304.0,25884.0,,368333.0,497116.0,15713.0,,,,,,,,,,
VW,passifs_VW,Group,2019,,,,,,,,5007.0,,,,,23153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.0,14551.0,96929.0,-3646.0,1870.0,123650.0,41389.0,51084.0,216825.0,26591.0,370.0,364419.0,488069.0,12663.0,,,,,,,,,,
VW,passifs_VW,Group,2018,,,,,,,,5030.0,,,,,24063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.0,14551.0,91105.0,-2417.0,225.0,117343.0,33097.0,51065.0,203518.0,24041.0,,340814.0,458157.0,12596.0,,,,,,,,,,
VW,passifs_VW,Group,2017,,,,,,,,5636.0,,,,,23476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.0,14551.0,81248.0,678.0,229.0,109077.0,32730.0,54408.0,174707.0,22160.0,,313117.0,422194.0,11088.0,,,,,,,,,,
VW,passifs_VW,Group,2016,,,,,,,,4745.0,,,,,23294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.0,14551.0,70446.0,-1158.0,221.0,92910.0,33012.0,65899.0,168745.0,21125.0,,316820.0,409730.0,7567.0,,,,,,,,,,
VW,passifs_VW,Group,2015,,,,,,,,4433.0,,,,,20790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.0,14551.0,69039.0,-4374.0,210.0,88269.0,27535.0,60132.0,161856.0,18919.0,,293665.0,381934.0,7560.0,,,,,,,,,,
VW,passifs_VW,Group,2014,,,,,,,,4774.0,,,,,19786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.0,14616.0,71197.0,-2081.0,198.0,90189.0,29806.0,42694.0,145577.0,18381.0,,261018.0,351207.0,5041.0,,,,,,,,,,
VW,passifs_VW,Group,2013,,,,,,,,7894.0,,,,,18242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.0,12658.0,72341.0,-459.0,2304.0,90039.0,21774.0,42522.0,128335.0,15531.0,,234298.0,324337.0,2004.0,,,,,,,,,,
VW,passifs_VW,Group,2012,,,,,,,,9050.0,,,,,17506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.0,11509.0,64596.0,386.0,4313.0,81995.0,23939.0,36756.0,124485.0,15786.0,,227522.0,309517.0,,,,,,,,,,,
BMW,production_Quarter,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,,,,,,,,,
BMW,production_Quarter,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,560 644,,,,,,,,
BMW,production_Quarter,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,550 768,,,,,,,,
BMW,production_Quarter,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,535 828,,,,,,,,
BMW,production_Quarter,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,521 256,,,,,,,,
BMW,production_Quarter,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,549 175,,,,,,,,
BMW,production_Quarter,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,517 791,,,,,,,,
BMW,production_Quarter,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,526 092,,,,,,,,
BMW,production_Quarter,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,530 889,,,,,,,,
BMW,production_Quarter,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,490 549,,,,,,,,
BMW,production_Quarter,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,529 800,,,,,,,,
BMW,production_Quarter,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,507 024,,,,,,,,
BMW,production_Quarter,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BMW_model,475 624,,,,,,,,
BMW,production_Quarter,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
